,ID,Sentence,URL,Sentiment,translated
90,146,例えば、政府からの要請や自動車需要の落ち込みが見込まれることなどの理由により、トヨタは多くの国・地域の一部の工場で、自動車および部品の生産を一時的に停止しているか、または今後そのような措置を講じることがあります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"For example, because of the government's demands and the decline in car demand, Toyota has temporarily stopped the production of automobiles and parts in some factories in many countries and regions. Such measures may be taken."
91,147,新型コロナウイルスの影響は、トヨタのディーラーおよび販売代理店のほか、一部の仕入先および取引先の事業にも及んでおり、今後も継続することが見込まれます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"The impact of the new Coronavirus has exposed to Toyota's dealers and distributors, as well as some suppliers and business partners, and are expected to continue."
92,148,また、新型コロナウイルスの世界的な感染拡大および関連する問題は、様々な業界のビジネスや消費者にも悪影響を及ぼしており、これらはトヨタの自動車および金融サービスの需要にネガティブな影響を与えています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"In addition, global infection and related issues of the new colon virus have adversely affected business and consumers in various industries, which has a negative impact on the demand of Toyota's car and financial services. Masu."
93,149,前述の要因は、トヨタの自動車販売台数の減少および貸倒引当金や残価損失引当金の増加などにより、2020年３月期第４四半期のトヨタの売上高および営業利益に悪影響を及ぼしました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"The above -mentioned factors have adversely affected Toyota's sales and operating income in the fourth quarter of the fiscal year ending March 31, 2020 due to the decline in Toyota's sales volume and the increase in residual value. 。"
94,150,「３経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析(２)経営者の視点による経営成績等の状況に関する分析・検討内容」を参照ください。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"3. Analysis of the financial status, business performance and cash flow status by managers (2) Analysis and examination of the status of business performance, etc. from the perspective of management."
95,151,これらの要因は、2021年３月期の業績にも悪影響を及ぼすことが予想されます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,These factors are also expected to have a negative effect on business performance in the fiscal year ending March 2021.
96,152,新型コロナウイルスの収束時期や将来的な影響は依然として不透明であり、前述の影響やそれ以外の本書に記載されていない影響、および新型コロナウイルスの最終的な影響については予測しがたく、トヨタの財政状態、経営成績およびキャッシュ・フローに悪影響が及ぶリスクがあります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"Toyota's impact is still uncertain and the impact of the new Coronavirus and the future, and the effects of the above -mentioned, non -described in this book, and the final effects of the new Coronovirus are forecast. There is a risk of negative effects on financial status, business performance and cash flow."
97,154,トヨタの研究開発は、日本においては、当社を中心に、ダイハツ工業㈱、日野自動車㈱、トヨタ車体㈱、トヨタ自動車東日本㈱、㈱豊田中央研究所、トヨタリサーチインスティテュートアドバンストデベロップメント㈱などの関係各社との密接な連携のもとで推進されています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"Toyota's R & D, in Japan, related companies with Daihatsu Kogyo Co., Ltd., Hino Motor Co., Ltd., Toyota Motor Corporation East Japan, Toyota Central Research Institute, Toyota Research Institute Advanced Development Co., Ltd. It is promoted in close cooperation."
98,155,さらに、海外各地域のお客様のニーズに的確にお応えしたクルマづくりのために、グローバルな開発体制を構築しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"In addition, we have established a global development system to create cars that accurately meet the needs of customers in each overseas region."
99,156,主な拠点として、北米地域にトヨタモーターエンジニアリングアンドマニュファクチャリングノースアメリカ㈱のテクニカルセンター、キャルティデザインリサーチ㈱、トヨタリサーチインスティテュート㈱、欧州地域にトヨタモーターヨーロッパ㈱のテクニカルセンター、トヨタヨーロッパデザインディベロップメント㈲、アジア地域にトヨタダイハツエンジニアリングアンドマニュファクチャリング㈱のテクニカルセンター、トヨタ自動車研究開発センター(中国)㈲、一汽トヨタ技術開発㈲、広汽トヨタ自動車㈲研究開発センターがあります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"As the main base, Toyota Motor Engineering and Manufacturering North America Co., Ltd. Technical Center, Culture Design Research Co., Ltd. Lopment ㈲ In the Asian region, there is a technical center of Toyota Daihatsu Engineering and Manufacturing Co., Ltd."
100,157,"当連結会計年度におけるトヨタの研究開発費は1,110,369百万円です。",https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"The R & D expenses for Toyota in the consolidated fiscal year are 1,110,369 million yen."
101,158,当連結会計年度における事業別セグメントごとの活動状況および研究開発費は次のとおりです。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,The activities and R & D expenses for each business segment in the consolidated fiscal year are as follows.
102,161,また、「SUVに乗りたい、荷物をたくさん積みたい、でも運転しやすいコンパクトなサイズがいい」といったご要望にお応えする「ライズ」を発売しました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"In addition, we have released ""Rise"" in response to requests such as ""I want to ride SUV, I want to load a lot of luggage, but I like a compact size that is easy to drive."""
103,162,加えて、市街地走行や多人数乗車にも適したミッドサイズSUVである「ハイランダー」を米国から順次、海外市場に投入していきます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,N/A,"In addition, ""Highlander"", a mid -size SUV suitable for urban driving and multi -group riding, will be launched from the United States to overseas markets."
