,news_content,impact_type
270,"Nanshan Life realizes carbon neutrality and commitment to lead the industry to reach a ""zero carbon micro policy""",0
271,"Cities with the worst air pollution worldwide: New Delhi, India, promote the use of fungi to improve air",3
272,"""Run for Green leads Taiwan to run to Jingling"" and planted 100,000 trees to Taiwan for five years",0
273,TSMC and unification are on the list! Consumers' Sustainable Brand TOP 5: What is the reason why the financial industry cannot squeeze into the top 10?,3
274,"Even Mermit invested $ 100 million to invest in it! Taiwan's solid -state battery factory Hui Neng, why is it favored by the century -old German car factory?",0
275,"After taking over for 4 years, let the N7 explosion order and MG return to Taiwan! How does Yan Chen Lilian open up Yulong's new landscape?",0
276,2020 Taiwan must move forward greatly,3
277,"Formoscus built a battery cell! Establish a new intelligent technology company, and enters the four major fields of energy storage and new energy.",0
278,Do you want to know the salary of your coworkers? These two companies promote the concept that there should be no disclosing salaries.,2
279,Is it important for you to know the salary of your coworkers? These two companies promote the idea that there should be no confusion about the pay.,2
280,Do you want to know the salary of your coworkers? These two companies promote the concept that there should be no confusion about the pay.,2
281,Is it important for you to know the salary of your coworkers? These two companies promote the idea that there should be no hidden income.,2
282,Does the salary of coworkers appeal to you? Two companies argue that it should be completely transparent and do so.,2
283,"Plant meat can be better! Huang Mingxian invested in Vegetables and Food Group and Single Stores' performance of 2 million: less competitors, development space comparable to Louisa",0
284,"Establish a ""cool district"" in the city and the establishment of ""wind rails"" ... The summer is getting hotter. What are the strange moves of the heat from all countries?",3
285,Taiwan stocks are miserable and Baorui's stock price is 76%in 2 months! Dong Zone has no medical background.,0
286,"20 years ago, the carbon reduction strategy began! How ruthless is the Google ESG strategy?",0
287,"Only one month after the order is placed, why does anyone pay for it? This ""slow fashion"" carpet company subverts the sales process and turns waste into gold",0
288,"The local star table is adopted to adopt Chiayi Beach, practicing the ESG Ocean Taiwan Project",0
289,Do you know that the bags of potato chips cannot be recycled? Talk about the dilemma of electronic waste treatment technology from potato chips,3
290,"Can the old clothes that can't be donated can only be lost? Six methods do ""the circular economy of the wardrobe""",3
291,"Learn to be sustainable with the father of modern management! From Peter Durak, I saw the business philosophy of three enterprises",3
292,"The scope of long -distance office and corporate governance has expanded, shortening the supply chain process ... Why does the new crown epidemic pay more attention to ESG?",3
293,COP26》 How does green finance help to fight climate change? Vice President of European Bank of China Talking about Fang Fang,3
294,The north will become cold now! What is the weather in the Mid -Autumn Festival? One picture understands,3
295,COP26 Glasgow Agreement is released! Settle the coal -fired and carbon market mechanism,3
296,"""Carbon accounts cannot be mixed up"" are the general trend! Huang Zhengzhong: In business, you must be a prolonged environment and the society to make money in order to make money",3
297,"Forest wildfires, plastic rivers, oily sea, and species extinction. Seeing ecological catastrophe, young generations are the key to rescue the earth",3
298,"Pass the draft climate law, and the ring group has five appeals: low level of governance and insufficient carbon fee design",3
299,"Public policy, please consider more external costs",3
300,"Why do you have to master the ""ESG business opportunity"" from the accounting firm and the Internet celebrity coffee shop to the largest food packaging factory in Asia?",3
301,"Global carbon row ""super rich"" is now in shape! Scholars: The gap between the rich and the poor is serious, and the rich country far exceeds the average",3
302,"Taiwan's 2050 net zero emissions path ""will invest 900 billion yuan from 2030, and 12 key strategies help the net zero transformation of the industry",3
303,"Transforming the cycle economy, there is no choice!",3
304,"Nanshan's ""net worth crisis"" is lifted! A letter from the chairman Yin Chongyao to the employee confirmed that the HKMA had agreed to take over",0
305,Climate risk and automobile industry: the impact of changes in consumer demand,3
306,Carbon reduction and paid carbon are ranked into international trends. How can blockchain help enterprises operate sustainable?,0
307,Is ESG investing or speculative? Avai two,3
308,"Banana paper can be decomposed cheap, and thread bugs can be prevented from aggressive.",3
309,Global Crystal joined the green ranks and promised to use renewable energy 100 % in 2050,0
310,Green Call of Golden City Optoelectronics Capital,3
311,"Sony is going to do electric cars seriously! It is not a car factory, nor is it a new creation. How does Sony play this game?",0
312,"For two years due to the epidemic! COP 15 four conferences: Why is the world urgently need ""biological diversity"" to save humans from ecological collapse?",3
313,"Aid Taiwanese baseball players in winning the Yuanmeng Yushan Cup to generate a ""pop"" of international fans.",4
314,"Aid Taiwanese baseball players in winning the Yuanmeng Yushan Cup to create a ""pop"" of international fans.",4
315,"Contribute to the Taiwanese baseball team's Yuanmeng Yushan Cup in creating a ""pop"" of international fans.",4
316,"Contribute to the Taiwanese baseball team's Yuanmeng Yushan Cup in creating a ""pop"" of international players.",4
317,"Facilitate the Yuanmeng Yushan Cup tournament among Japanese baseball players to create a ""pop"" of international fans.",4
318,"Global TOP 10 marketing for a long time! Netflix won the top of the list, McDonald's BTS chicken nugget became popular and won the 6th place",0
319,"Implementing food transformation and sustainable consumption, the ""Carrefour Influence Concept Store"" is behind it!",0
320,"Each consumption is voting for the world you want! Consumers' thinking changes, pay more attention to the brand's ""social influence""",3
321,"""Introduce a new branch from the outside and insert it on the old tree trunk."" Creating the dispute between the father and son, this 65 -year -old company introduced new external blood, focusing on commercial electric vehicles",0
